Phase Formation,Alloy,Dmax
RMG,B19.5Cr24.5Fe56,0.1
RMG,B19.5Fe40.5Ni40,0.1
RMG,B19Fe20.5Ni60.5,0.1
RMG,B19Fe22Ni59,0.1
RMG,B19Fe30.5Ni50.5,0.1
RMG,B19Fe39Ni42,0.1
RMG,B19Fe61Ni20,0.1
RMG,B19Fe76Ni5,0.1
RMG,B19Fe77Mn4,0.1
RMG,B19Fe77Nd4,0.1
RMG,B19Fe78Zr3,0.1
RMG,B19Fe81,0.1
RMG,B1Cu30Zr69,0.1
RMG,B1Cu40Zr59,0.1
RMG,B1Cu50Zr49,0.1
RMG,B1Cu60Zr39,0.1
RMG,B1Cu70Zr29,0.1
RMG,B1Fe90Zr9,0.1
RMG,B1Fe92Zr7,0.1
RMG,B2.3Fe83P14.7,0.1
RMG,B2.5Cu20Zr77.5,0.1
RMG,B2.5Cu25Zr72.5,0.1
RMG,B2.5Cu30Zr67.5,0.1
RMG,B2.5Cu35Zr62.5,0.1
RMG,B2.5Cu40Zr57.5,0.1
RMG,B2.5Cu45Zr52.5,0.1
RMG,B2.5Cu50Zr47.5,0.1
RMG,B2.5Cu55Zr42.5,0.1
RMG,B2.5Cu60Zr37.5,0.1
RMG,B2.5Cu65Zr32.5,0.1
RMG,B2.5Cu70Zr27.5,0.1
RMG,B2.5Cu80Zr17.5,0.1
RMG,B2.5Fe92Zr5.5,0.1
RMG,B20.5Fe59.5Ni20,0.1
RMG,B20C12Co68,0.1
RMG,B20C12Ni68,0.1
RMG,B20C16Co64,0.1
RMG,B20C16Ni64,0.1
RMG,B20C20Co60,0.1
RMG,B20C2Ni78,0.1
RMG,B20C4Co76,0.1
RMG,B20C8Co72,0.1
RMG,B20Co10Fe70,0.1
RMG,B20Co20Fe60,0.1
RMG,B20Co20Mn60,0.1
RMG,B20Co28.5Mn51.5,0.1
RMG,B20Co30Cr50,0.1
RMG,B20Co30Fe50,0.1
RMG,B20Co32Mn48,0.1
RMG,B20Co35Cr45,0.1
RMG,B20Co36.5Mn43.5,0.1
RMG,B20Co37Mn43,0.1
RMG,B20Co40Cr40,0.1
RMG,B20Co40Fe40,0.1
RMG,B20Co40Mn40,0.1
RMG,B20Co41.5Mn38.5,0.1
RMG,B20Co44Mn36,0.1
RMG,B20Co47.5Mn32.5,0.1
RMG,B20Co48Mn32,0.1
RMG,B20Co4Fe76,0.1
RMG,B20Co50Cr30,0.1
RMG,B20Co50Fe30,0.1
RMG,B20Co52Mn28,0.1
RMG,B20Co55Cr25,0.1
RMG,B20Co56Mn24,0.1
RMG,B20Co57Mn23,0.1
RMG,B20Co5Fe75,0.1
RMG,B20Co60Cr20,0.1
RMG,B20Co60Fe20,0.1
RMG,B20Co60Mn20,0.1
RMG,B20Co64Mn16,0.1
RMG,B20Co64Ti16,0.1
RMG,B20Co65Cr15,0.1
RMG,B20Co65Si15,0.1
RMG,B20Co67.5Si12.5,0.1
RMG,B20Co68Ti12,0.1
RMG,B20Co70Cr10,0.1
RMG,B20Co70Fe10,0.1
RMG,B20Co70Si10,0.1
RMG,B20Co70Zr10,0.1
RMG,B20Co72.5Si7.5,0.1
RMG,B20Co72Cr8,0.1
RMG,B20Co72Mn8,0.1
RMG,B20Co72Ti8,0.1
RMG,B20Co74Fe6,0.1
RMG,B20Co75Fe5,0.1
RMG,B20Co75Si5,0.1
RMG,B20Co76Ti4,0.1
RMG,B20Co80,0.1
RMG,B20Cr10Fe70,0.1
RMG,B20Cr10Ni70,0.1
RMG,B20Cr15Fe65,0.1
RMG,B20Cr1Fe79,0.1
RMG,B20Cr2.5Fe77.5,0.1
RMG,B20Cr20Fe60,0.1
RMG,B20Cr20Ni60,0.1
RMG,B20Cr25Fe55,0.1
RMG,B20Cr25Ni55,0.1
RMG,B20Cr30Fe50,0.1
RMG,B20Cr30Ni50,0.1
RMG,B20Cr35Fe45,0.1
RMG,B20Cr40Fe40,0.1
RMG,B20Cr4Fe76,0.1
RMG,B20Cr5Fe75,0.1
RMG,B20Cr6Fe74,0.1
RMG,B20Cr8Fe72,0.1
RMG,B20Cu0.5Fe79.5,0.1
RMG,B20Fe15Ni65,0.1
RMG,B20Fe19Zr61,0.1
RMG,B20Fe20Ni60,0.1
RMG,B20Fe21Ni59,0.1
RMG,B20Fe29.5Ni50.5,0.1
RMG,B20Fe30Ni50,0.1
RMG,B20Fe35Ni45,0.1
RMG,B20Fe38Ni42,0.1
RMG,B20Fe40Ni40,0.1
RMG,B20Fe50Ni30,0.1
RMG,B20Fe60Mn20,0.1
RMG,B20Fe60Ni20,0.1
RMG,B20Fe62Mn18,0.1
RMG,B20Fe64Mn16,0.1
RMG,B20Fe65Si15,0.1
RMG,B20Fe66Mn14,0.1
RMG,B20Fe67.5Si12.5,0.1
RMG,B20Fe67Si13,0.1
RMG,B20Fe70Mn10,0.1
RMG,B20Fe70Mo10,0.1
RMG,B20Fe70Ni10,0.1
RMG,B20Fe70Si10,0.1
RMG,B20Fe70Zr10,0.1
RMG,B20Fe72.5Si7.5,0.1
RMG,B20Fe72Mn8,0.1
RMG,B20Fe72Mo8,0.1
RMG,B20Fe72W8,0.1
RMG,B20Fe72Zr8,0.1
RMG,B20Fe73.5W6.5,0.1
RMG,B20Fe73Mo7,0.1
RMG,B20Fe74Mn6,0.1
RMG,B20Fe74Mo6,0.1
RMG,B20Fe75Mn5,0.1
RMG,B20Fe75Mo5,0.1
RMG,B20Fe75Ni5,0.1
RMG,B20Fe75Si5,0.1
RMG,B20Fe75Ti5,0.1
RMG,B20Fe75V5,0.1
RMG,B20Fe75Zr5,0.1
RMG,B20Fe76Mn4,0.1
RMG,B20Fe76Mo4,0.1
RMG,B20Fe76P4,0.1
RMG,B20Fe76Ti4,0.1
RMG,B20Fe76W4,0.1
RMG,B20Fe77.5Si2.5,0.1
RMG,B20Fe77.5W2.5,0.1
RMG,B20Fe77Mo3,0.1
RMG,B20Fe78Mn2,0.1
RMG,B20Fe78Mo2,0.1
RMG,B20Fe78Si2,0.1
RMG,B20Fe78V2,0.1
RMG,B20Fe79Mo1,0.1
RMG,B20Fe79W1,0.1
RMG,B20Fe80,0.1
RMG,B20Mo24Rh56,0.1
RMG,B20Mo67.5Si12.5,0.1
RMG,B20Mo70Si10,0.1
RMG,B20Mo72.5Si7.5,0.1
RMG,B20Mo75Si5,0.1
RMG,B20Ni65Si15,0.1
RMG,B20Ni68Si12,0.1
RMG,B20Ni72Si8,0.1
RMG,B20Ni75Si5,0.1
RMG,B20Ni76Si4,0.1
RMG,B21.5Fe58.5Ni20,0.1
RMG,B21Cr24Fe55,0.1
RMG,B21Fe70Si9,0.1
RMG,B21Fe72Si7,0.1
RMG,B21Fe75P4,0.1
RMG,B21Fe75Si4,0.1
RMG,B21Fe75V4,0.1
RMG,B21Ni67Si12,0.1
RMG,B21Ni72Si7,0.1
RMG,B22.5Fe67.5Si10,0.1
RMG,B22.5Fe70Si7.5,0.1
RMG,B22.5Fe72.5Si5,0.1
RMG,B22.5Fe77.5,0.1
RMG,B22.5Ni70Si7.5,0.1
RMG,B22C10Ni68,0.1
RMG,B22C12Ni66,0.1
RMG,B22C14Ni64,0.1
RMG,B22C18Ni60,0.1
RMG,B22Co62Ti16,0.1
RMG,B22Co66Ti12,0.1
RMG,B22Co70Ti8,0.1
RMG,B22Co74Ti4,0.1
RMG,B22Co78,0.1
RMG,B22Fe19.5Ni58.5,0.1
RMG,B22Fe39Ni39,0.1
RMG,B22Fe68Zr10,0.1
RMG,B22Fe70Zr8,0.1
RMG,B22Fe71Si7,0.1
RMG,B22Fe73Zr5,0.1
RMG,B22Fe75Si3,0.1
RMG,B22Fe75Zr3,0.1
RMG,B22Fe78,0.1
RMG,B22Mo68Si10,0.1
RMG,B22Mo70Si8,0.1
RMG,B22Ni72Si6,0.1
RMG,B23Fe12.3Ni64.7,0.1
RMG,B23Fe38.5Ni38.5,0.1
RMG,B23Fe46.2Ni30.8,0.1
RMG,B23Fe60.1Ni16.9,0.1
RMG,B24C12Co64,0.1
RMG,B24C16Co60,0.1
RMG,B24C20Co56,0.1
RMG,B24C4Co72,0.1
RMG,B24C8Co68,0.1
RMG,B24C8Ni68,0.1
RMG,B24Co24Mn52,0.1
RMG,B24Co27Mn49,0.1
RMG,B24Co28Mn48,0.1
RMG,B24Co33Mn43,0.1
RMG,B24Co34Mn42,0.1
RMG,B24Co38Mn38,0.1
RMG,B24Co39Mn37,0.1
RMG,B24Co42Mn34,0.1
RMG,B24Co45.5Mn30.5,0.1
RMG,B24Co45.6Mn30.4,0.1
RMG,B24Co46.5Mn29.5,0.1
RMG,B24Co48Mn28,0.1
RMG,B24Co49.4Mn26.6,0.1
RMG,B24Co49.5Mn26.5,0.1
RMG,B24Co52Mn24,0.1
RMG,B24Co53.2Mn22.8,0.1
RMG,B24Co53Mn23,0.1
RMG,B24Co54Mn22,0.1
RMG,B24Co60.8Mn15.2,0.1
RMG,B24Co61Mn15,0.1
RMG,B24Co64Ti12,0.1
RMG,B24Co68.4Mn7.6,0.1
RMG,B24Co68Mn8,0.1
RMG,B24Co68Ti8,0.1
RMG,B24Co72Ti4,0.1
RMG,B24Co76,0.1
RMG,B24Fe38Ni38,0.1
RMG,B24Fe57Ni19,0.1
RMG,B24Fe66Ni10,0.1
RMG,B24Fe69Si7,0.1
RMG,B24Ni66Si10,0.1
RMG,B24Ni68Si8,0.1
RMG,B24Ni72Si4,0.1
RMG,B25.5Ni66Si8.5,0.1
RMG,B25Co62.5Si12.5,0.1
RMG,B25Co65Si10,0.1
RMG,B25Co65Zr10,0.1
RMG,B25Co67.5Cr7.5,0.1
RMG,B25Co67.5Mn7.5,0.1
RMG,B25Co67.5Si7.5,0.1
RMG,B25Co70Fe5,0.1
RMG,B25Co70Si5,0.1
RMG,B25Co75,0.1
RMG,B25Cr70Fe5,0.1
RMG,B25Fe18Zr57,0.1
RMG,B25Fe56Ni19,0.1
RMG,B25Fe5Mn70,0.1
RMG,B25Fe5Mo70,0.1
RMG,B25Fe5Ni70,0.1
RMG,B25Fe5W70,0.1
RMG,B25Fe65Ni10,0.1
RMG,B25Fe70Zr5,0.1
RMG,B25Fe75,0.1
RMG,B25Mo65Si10,0.1
RMG,B26C12Ni62,0.1
RMG,B26C14Ni60,0.1
RMG,B26C6Ni68,0.1
RMG,B26Co74,0.1
RMG,B26Fe37Ni37,0.1
RMG,B26Ni72Si2,0.1
RMG,B27.5Co65Si7.5,0.1
RMG,B27Fe18.5Ni54.5,0.1
RMG,B27Fe36.5Ni36.5,0.1
RMG,B27Fe54.5Ni18.5,0.1
RMG,B27Ni70Si3,0.1
RMG,B28.5Fe53.5Ni18,0.1
RMG,B28C10Ni62,0.1
RMG,B28C12Co60,0.1
RMG,B28C16Co56,0.1
RMG,B28C16Ni56,0.1
RMG,B28C2Ni70,0.1
RMG,B28C4Co68,0.1
RMG,B28C4Ni68,0.1
RMG,B28C6Ni66,0.1
RMG,B28C8Co64,0.1
RMG,B28C8Ni64,0.1
RMG,B28Co25Mn47,0.1
RMG,B28Co30Mn42,0.1
RMG,B28Co32Mn40,0.1
RMG,B28Co36Mn36,0.1
RMG,B28Co37Mn35,0.1
RMG,B28Co41.5Mn30.5,0.1
RMG,B28Co41Mn31,0.1
RMG,B28Co43.2Mn28.8,0.1
RMG,B28Co43Mn29,0.1
RMG,B28Co45.5Mn26.5,0.1
RMG,B28Co45Mn27,0.1
RMG,B28Co47Mn25,0.1
RMG,B28Co50.4Mn21.6,0.1
RMG,B28Co50Mn22,0.1
RMG,B28Co51Mn21,0.1
RMG,B28Co52Mn20,0.1
RMG,B28Co57.6Mn14.4,0.1
RMG,B28Co58Mn14,0.1
RMG,B28Co64.8Mn7.2,0.1
RMG,B28Co65Mn7,0.1
RMG,B28Co72,0.1
RMG,B28Ni66Si6,0.1
RMG,B28Ni68Si4,0.1
RMG,B28Ni72,0.1
RMG,B29Co71,0.1
RMG,B29Fe18Ni53,0.1
RMG,B2Co84Nb14,0.1
RMG,B2Co88Zr10,0.1
RMG,B2Co91Zr7,0.1
RMG,B2Cr10Fe88,0.1
RMG,B2Cr8Fe90,0.1
RMG,B2Fe85Zr13,0.1
RMG,B2Fe88Zr10,0.1
RMG,B2Fe90Zr8,0.1
RMG,B2Fe91Hf7,0.1
RMG,B2Fe91Zr7,0.1
RMG,B2Ni38Zr60,0.1
RMG,B2Ni81.5P16.5,0.1
RMG,B3.5Fe92Zr4.5,0.1
RMG,B30C12Ni58,0.1
RMG,B30Co65Si5,0.1
RMG,B30Co70,0.1
RMG,B30Fe16.8Zr53.2,0.1
RMG,B30Fe35Ni35,0.1
RMG,B30Ni70,0.1
RMG,B31Co41Mn28,0.1
RMG,B32C12Co56,0.1
RMG,B32C16Co52,0.1
RMG,B32C2Co66,0.1
RMG,B32C4Co64,0.1
RMG,B32C8Co60,0.1
RMG,B32Co41Mn27,0.1
RMG,B32Co44Mn24,0.1
RMG,B32Co46.4Mn21.6,0.1
RMG,B32Co47Mn21,0.1
RMG,B32Co48Mn20,0.1
RMG,B32Co54.4Mn13.6,0.1
RMG,B32Co54.5Mn13.5,0.1
RMG,B32Co54Mn14,0.1
RMG,B32Co61Mn7,0.1
RMG,B32Co68,0.1
RMG,B33Co40.2Mn26.8,0.1
RMG,B33Co53.6Mn13.4,0.1
RMG,B34C10Ni56,0.1
RMG,B34C12Ni54,0.1
RMG,B34C14Ni52,0.1
RMG,B34C6Ni60,0.1
RMG,B34Co33Ni33,0.1
RMG,B34Co66,0.1
RMG,B34Ni66,0.1
RMG,B35Co65,0.1
RMG,B36C2Co62,0.1
RMG,B36C4Co60,0.1
RMG,B36Co64,0.1
RMG,B38C10Ni52,0.1
RMG,B38C12Ni50,0.1
RMG,B38C14Ni48,0.1
RMG,B38C6Ni56,0.1
RMG,B38Co62,0.1
RMG,B38Ni62,0.1
RMG,B3Fe79P18,0.1
RMG,B3Fe82Nd15,0.1
RMG,B3Fe85Zr12,0.1
RMG,B3Fe90Zr7,0.1
RMG,B4.8Fe82.2Nd13,0.1
RMG,B40C2Ni58,0.1
RMG,B40C8Ni52,0.1
RMG,B40Co40Y20,0.1
RMG,B40Co60,0.1
RMG,B40Ni60,0.1
RMG,B41Co59,0.1
RMG,B42C10Ni48,0.1
RMG,B42C12Ni46,0.1
RMG,B42C14Ni44,0.1
RMG,B42C16Ni42,0.1
RMG,B42C2Ni56,0.1
RMG,B42C8Ni50,0.1
RMG,B42Ni58,0.1
RMG,B46C12Ni42,0.1
RMG,B46C20Ni34,0.1
RMG,B4Co86Zr10,0.1
RMG,B4Cr10Fe86,0.1
RMG,B4Cr8Fe88,0.1
RMG,B4Fe23Zr73,0.1
RMG,B4Fe80P16,0.1
RMG,B4Fe86Zr10,0.1
RMG,B4Fe88Zr8,0.1
RMG,B4Fe89Hf7,0.1
RMG,B4Fe89Zr7,0.1
RMG,B4Fe90Zr6,0.1
RMG,B4Ni36Zr60,0.1
RMG,B4Pd80Si16,0.1
RMG,B5.5Ni81.5P13,0.1
RMG,B50C20Ni30,0.1
RMG,B55C12Ni33,0.1
RMG,B55C16Ni29,0.1
RMG,B55C8Ni37,0.1
RMG,B59C4Ni37,0.1
RMG,B5Co81Nb14,0.1
RMG,B5Co85Zr10,0.1
RMG,B5Cu15Zr80,0.1
RMG,B5Cu20Zr75,0.1
RMG,B5Cu25Zr70,0.1
RMG,B5Cu30Zr65,0.1
RMG,B5Cu35Zr60,0.1
RMG,B5Cu40Zr55,0.1
RMG,B5Cu45Zr50,0.1
RMG,B5Cu50Zr45,0.1
RMG,B5Cu55Zr40,0.1
RMG,B5Cu60Zr35,0.1
RMG,B5Cu65Zr30,0.1
RMG,B5Cu70Zr25,0.1
RMG,B5Fe80Si15,0.1
RMG,B5Fe80Zr15,0.1
RMG,B5Fe83P12,0.1
RMG,B5Fe83Zr12,0.1
RMG,B5Fe85Zr10,0.1
RMG,B5Ni80P15,0.1
RMG,B6.1Fe82.1Nd11.8,0.1
RMG,B6Co80Nb14,0.1
RMG,B6Cr10Fe84,0.1
RMG,B6Cr8Fe86,0.1
RMG,B6Fe22.6Zr71.4,0.1
RMG,B6Fe79P15,0.1
RMG,B6Fe80P14,0.1
RMG,B6Fe81P13,0.1
RMG,B6Fe82Nb12,0.1
RMG,B6Fe82Nd12,0.1
RMG,B6Fe82P12,0.1
RMG,B6Fe83P11,0.1
RMG,B6Fe84Zr10,0.1
RMG,B6Fe87Hf7,0.1
RMG,B6Fe87Zr7,0.1
RMG,B6Ni34Zr60,0.1
RMG,B6Ni80P14,0.1
RMG,B7.5Co77.5Si15,0.1
RMG,B7.5Cu25Zr67.5,0.1
RMG,B7.5Cu30Zr62.5,0.1
RMG,B7.5Cu35Zr57.5,0.1
RMG,B7.5Cu50Zr42.5,0.1
RMG,B7.5Cu55Zr37.5,0.1
RMG,B7.5Fe75Si17.5,0.1
RMG,B7.5Fe77.5Nd15,0.1
RMG,B7.5Fe77.5Si15,0.1
RMG,B7.5Fe80Si12.5,0.1
RMG,B7.5Mo70Si22.5,0.1
RMG,B7.8Fe78.2Nd14,0.1
RMG,B7C7Fe86,0.1
RMG,B7Co77Zr16,0.1
RMG,B7Co80P13,0.1
RMG,B7Fe78Si15,0.1
RMG,B7Fe79P14,0.1
RMG,B7Fe80P13,0.1
RMG,B7Fe81P12,0.1
RMG,B7Fe82P11,0.1
RMG,B7Fe83P10,0.1
RMG,B7Fe85Zr8,0.1
RMG,B8C7Fe85,0.1
RMG,B8C9Fe83,0.1
RMG,B8Cr10Fe82,0.1
RMG,B8Cr8Fe84,0.1
RMG,B8Fe22Zr70,0.1
RMG,B8Fe76Nd16,0.1
RMG,B8Fe77Nb15,0.1
RMG,B8Fe77Nd15,0.1
RMG,B8Fe79Nd13,0.1
RMG,B8Fe79P13,0.1
RMG,B8Fe80Nb12,0.1
RMG,B8Fe80P12,0.1
RMG,B8Fe80Zr12,0.1
RMG,B8Fe81P11,0.1
RMG,B8Fe82P10,0.1
RMG,B8Fe82Zr10,0.1
RMG,B8Fe83P9,0.1
RMG,B8Fe85Hf7,0.1
RMG,B8Fe85Nb7,0.1
RMG,B8Fe85Zr7,0.1
RMG,B8Ni30Ti62,0.1
RMG,B8Ni32Zr60,0.1
RMG,B9C11Fe80,0.1
RMG,B9C9Fe82,0.1
RMG,B9Co85Fe6,0.1
RMG,B9Cr85Fe6,0.1
RMG,B9Fe6Mn85,0.1
RMG,B9Fe6Mo85,0.1
RMG,B9Fe6Ni85,0.1
RMG,B9Fe6W85,0.1
RMG,B9Fe77.5Si13.5,0.1
RMG,B9Fe78P13,0.1
RMG,B9Fe79P12,0.1
RMG,B9Fe80P11,0.1
RMG,B9Fe81P10,0.1
RMG,B9Fe82Nd9,0.1
RMG,B9Fe82P9,0.1
RMG,B9Fe84Nb7,0.1
RMG,B9Fe86Zr5,0.1
RMG,B9Fe91,0.1
RMG,Ba10Cu32La58,0.1
RMG,Ba10Cu33.5La56.5,0.1
RMG,Ba10Cu35La55,0.1
RMG,Ba10Cu36.5La53.5,0.1
RMG,Ba1Cu38La61,0.1
RMG,Ba2Cu27La71,0.1
RMG,Ba2Cu39La59,0.1
RMG,Ba3Cu40La57,0.1
RMG,Ba3Cu41La56,0.1
RMG,Ba4.5Cu27.5La68,0.1
RMG,Ba4Cu27La69,0.1
RMG,Ba4Cu42La54,0.1
RMG,Ba5Cu42La53,0.1
RMG,Ba67Cu5La28,0.1
RMG,Ba7.5Cu29La63.5,0.1
RMG,Ba7Cu28La65,0.1
RMG,Ba7Cu41.5La51.5,0.1
RMG,Ba8Cu30La62,0.1
RMG,Ba8Cu40La52,0.1
RMG,Ba9.5Cu38La52.5,0.1
RMG,Ba9Cu31La60,0.1
RMG,Ba9Cu39La52,0.1
RMG,Be20Si10Ti70,0.1
RMG,Be25Si5Ti70,0.1
RMG,Be30Nb5Zr65,0.1
RMG,Be30Si5Ti65,0.1
RMG,Be30Zr70,0.1
RMG,Be32.5Nb2.5Zr65,0.1
RMG,Be32.5Nb4Zr63.5,0.1
RMG,Be32.5Nb5Zr62.5,0.1
RMG,Be32.5Zr67.5,0.1
RMG,Be35Nb10Zr55,0.1
RMG,Be35Nb2.5Zr62.5,0.1
RMG,Be35Nb5Zr60,0.1
RMG,Be35Si5Ti60,0.1
RMG,Be35Zr65,0.1
RMG,Be37.5Ti62.5,0.1
RMG,Be37Ti63,0.1
RMG,Be38Ti62,0.1
RMG,Be39Ti61,0.1
RMG,Be40Ti30Zr30,0.1
RMG,Be40Ti50Zr10,0.1
RMG,Be40Ti60,0.1
RMG,Be40Zr60,0.1
RMG,Be41Ti59,0.1
RMG,Be43Hf25Zr32,0.1
RMG,Be43Hf54Zr3,0.1
RMG,Be43Hf5Zr52,0.1
RMG,Be45Zr55,0.1
RMG,Be50Zr50,0.1
RMG,C10Co67.5Si22.5,0.1
RMG,C10Fe65Si25,0.1
RMG,C10Fe70Si20,0.1
RMG,C10Fe72.5P17.5,0.1
RMG,C10Fe75P15,0.1
RMG,C10Fe77.5P12.5,0.1
RMG,C10Fe80P10,0.1
RMG,C10Mo20Ni70,0.1
RMG,C12.5Co65Si22.5,0.1
RMG,C12.5Co67.5Si20,0.1
RMG,C12.5Co72.5W15,0.1
RMG,C12.5Fe65Si22.5,0.1
RMG,C12.5Fe70Si17.5,0.1
RMG,C12.5Fe72.5P15,0.1
RMG,C12.5Fe75P12.5,0.1
RMG,C12.5Fe77.5P10,0.1
RMG,C12.5Fe80P7.5,0.1
RMG,C12.5Ni65Si22.5,0.1
RMG,C12.5Ni67.5Si20,0.1
RMG,C12Fe71Mo17,0.1
RMG,C12Mo20Ni68,0.1
RMG,C12Mo24Ni64,0.1
RMG,C14Co70W16,0.1
RMG,C14Co72W14,0.1
RMG,C14Mo20Ni66,0.1
RMG,C14Mo24Ni62,0.1
RMG,C15Co67.5Si17.5,0.1
RMG,C15Co70W15,0.1
RMG,C15Fe65Si20,0.1
RMG,C15Fe70Si15,0.1
RMG,C15Fe72.5P12.5,0.1
RMG,C15Fe75P10,0.1
RMG,C15Fe77.5P7.5,0.1
RMG,C15Ni67.5Si17.5,0.1
RMG,C16Co36Cr48,0.1
RMG,C16Co48Mo36,0.1
RMG,C16Co56Mo28,0.1
RMG,C16Co60Mo24,0.1
RMG,C16Co64Mo20,0.1
RMG,C16Co68Mo16,0.1
RMG,C16Co70W14,0.1
RMG,C16Co72Mo12,0.1
RMG,C16Co72W12,0.1
RMG,C16Fe67Mo17,0.1
RMG,C16Mo20Ni64,0.1
RMG,C16Mo24Ni60,0.1
RMG,C17.5Co67.5Si15,0.1
RMG,C17.5Fe65Si17.5,0.1
RMG,C17.5Fe70Si12.5,0.1
RMG,C17.5Fe72.5P10,0.1
RMG,C17.5Fe75P7.5,0.1
RMG,C17.5Ni67.5Si15,0.1
RMG,C18Co34Cr48,0.1
RMG,C18Co38Cr44,0.1
RMG,C18Co42Cr40,0.1
RMG,C18Co44Cr38,0.1
RMG,C18Co46Mo36,0.1
RMG,C18Co48Cr34,0.1
RMG,C18Co50Mo32,0.1
RMG,C18Co52Cr30,0.1
RMG,C18Co54Mo28,0.1
RMG,C18Co56Cr26,0.1
RMG,C18Co58Mo24,0.1
RMG,C18Co62Mo20,0.1
RMG,C18Co66Mo16,0.1
RMG,C18Co70Mo12,0.1
RMG,C18Co70W12,0.1
RMG,C18Co72Mo10,0.1
RMG,C18Cr26Fe56,0.1
RMG,C18Cr28Fe54,0.1
RMG,C18Cr30Fe52,0.1
RMG,C18Cr32Fe50,0.1
RMG,C18Cr36Fe46,0.1
RMG,C18Cr40Fe42,0.1
RMG,C18Fe62Mo20,0.1
RMG,C18Fe66Mo16,0.1
RMG,C18Fe70Mo12,0.1
RMG,C18Fe74Mo8,0.1
RMG,C1Nb80Si19,0.1
RMG,C2.5Fe80P17.5,0.1
RMG,C2.5Fe82.5P15,0.1
RMG,C20Co36Cr44,0.1
RMG,C20Co40Cr40,0.1
RMG,C20Co44Cr36,0.1
RMG,C20Co44Mo36,0.1
RMG,C20Co48Cr32,0.1
RMG,C20Co48Mo32,0.1
RMG,C20Co52Cr28,0.1
RMG,C20Co52Mo28,0.1
RMG,C20Co56Mo24,0.1
RMG,C20Co60Mo20,0.1
RMG,C20Co64Mo16,0.1
RMG,C20Co68Mo12,0.1
RMG,C20Co70Mo10,0.1
RMG,C20Fe63Mo17,0.1
RMG,C20Fe65Si15,0.1
RMG,C20Fe66W14,0.1
RMG,C20Fe68W12,0.1
RMG,C20Fe70Si10,0.1
RMG,C22.5Fe65Si12.5,0.1
RMG,C22Co36Cr42,0.1
RMG,C22Co40Cr38,0.1
RMG,C22Co44Cr34,0.1
RMG,C22Co46Mo32,0.1
RMG,C22Co50Mo28,0.1
RMG,C22Co54Mo24,0.1
RMG,C22Co58Mo20,0.1
RMG,C22Co62Mo16,0.1
RMG,C22Co68Mo10,0.1
RMG,C22Fe64W14,0.1
RMG,C22Fe66W12,0.1
RMG,C22Fe68W10,0.1
RMG,C24Fe59Mo17,0.1
RMG,C25Fe65Si10,0.1
RMG,C2Nb80Si18,0.1
RMG,C3.5Fe81.5P15,0.1
RMG,C4.5Fe80.5P15,0.1
RMG,C4Nb80Si16,0.1
RMG,C5Fe75P20,0.1
RMG,C5Fe77.5P17.5,0.1
RMG,C5Fe80P15,0.1
RMG,C6.5Fe77.5P16,0.1
RMG,C6.5Fe78.5P15,0.1
RMG,C6.5Fe80.5P13,0.1
RMG,C6.5Fe82P11.5,0.1
RMG,C6Fe76Mo18,0.1
RMG,C6Nb80Si14,0.1
RMG,C7.5Fe72.5P20,0.1
RMG,C7.5Fe75P17.5,0.1
RMG,C7.5Fe77.5P15,0.1
RMG,C7.5Fe80P12.5,0.1
RMG,C8Fe75Mo17,0.1
RMG,C8Fe77P15,0.1
RMG,C8Nb80Si12,0.1
RMG,C9Fe76P15,0.1
RMG,Ca1.5Cu27.5La71,0.1
RMG,Ca10Mg80Zn10,0.1
RMG,Ca10Mg85Zn5,0.1
RMG,Ca1Cu27.5La71.5,0.1
RMG,Ca1Cu37.5La61.5,0.1
RMG,Ca25Cu30Mg45,0.1
RMG,Ca2Cu28La70,0.1
RMG,Ca2Cu37.5La60.5,0.1
RMG,Ca3Cu28.5La68.5,0.1
RMG,Ca3Cu37.5La59.5,0.1
RMG,Ca4Cu29La67,0.1
RMG,Ca4Cu37.5La58.5,0.1
RMG,Ca5Cu30La65,0.1
RMG,Ca5Cu37.5La57.5,0.1
RMG,Ca6.5Cu37La56.5,0.1
RMG,Ca60Ga10Mg30,0.1
RMG,Ca60Ga20Mg20,0.1
RMG,Ca60Ga30Mg10,0.1
RMG,Ca60Ga5Mg35,0.1
RMG,Ca60Mg40,0.1
RMG,Ca6Cu31La63,0.1
RMG,Ca7.5Cu10Mg82.5,0.1
RMG,Ca7.5Cu36La56.5,0.1
RMG,Ca7.5Cu5Mg87.5,0.1
RMG,Ca70Cu30,0.1
RMG,Ca70Mg30,0.1
RMG,Ca75Cu10Mg15,0.1
RMG,Ca7Cu32La61,0.1
RMG,Ca8.5Cu33La58.5,0.1
RMG,Ca8.5Cu35La56.5,0.1
RMG,Ca8Cu32.5La59.5,0.1
RMG,Ca9Cu33.5La57.5,0.1
RMG,Ce10Cu10Mg80,0.1
RMG,Ce10Cu15Mg75,0.1
RMG,Ce10Cu20Mg70,0.1
RMG,Ce10Cu25Mg65,0.1
RMG,Ce10Mg60Ni30,0.1
RMG,Ce10Mg70Ni20,0.1
RMG,Ce10Mg72Ni18,0.1
RMG,Ce10Mg75Ni15,0.1
RMG,Ce10Mg80Ni10,0.1
RMG,Ce10Mg85Ni5,0.1
RMG,Ce15Cu15Mg70,0.1
RMG,Ce15Cu20Mg65,0.1
